"SMILES","count_PGK2"
O=C(N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1)c1csc(-c2ccc(F)cc2)n1,7
Cn1nc(C(=O)N[C@@H](C(=O)NCc2ccc3[nH]ncc3c2)c2ccc(F)cc2)c2ccccc21,7
Cc1nc(-c2ccccn2)sc1C(=O)N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1,7
Cc1cc(C)n(-c2cccc(C(=O)N[C@@H](C(=O)NCc3ccc4[nH]ncc4c3)c3ccc(F)cc3)c2)n1,7
O=C(COc1ccc(Cl)c(Cl)c1)N[C@@H](C(=O)NCc1ccc(CO)cc1)C1CC1,7
CNC(=O)C1CCC(NC(=O)c2ccc(-c3ccc(Cc4c[nH]c5ccc(Oc6ncccc6NS(=O)(=O)c6cccc(-c7nnco7)c6)cc45)cc3)c(F)c2)CC1,7
CNC(=O)C1CCC(NC(=O)CCn2nc(C)c(Cc3c(NC(=O)c4noc(C)c4COc4ccccc4F)[nH]c4ccc(Cl)cc34)c2C)CC1,7
CNC(=O)CCCc1ccc(NC(=O)c2cccc(-c3ccccc3Cc3c[nH]c4ccc(C(COC)NC(=O)CNC(=O)Cc5ccc6ccccc6c5)cc34)c2)cc1,7
CNC(=O)CCCc1ccc(NC(=O)c2cccc(-c3ccccc3Cc3c(C)[nH]c4ccc(NC(=O)CNC(=O)Cc5ccc6ccccc6c5)c(F)c34)c2)cc1,7
CNC(=O)CCOCCOCCOCCOCCNC(=O)c1[nH]c2ccc(OC)cc2c1Cc1c(C(C)NS(=O)(=O)c2ccc(-c3cnco3)cc2)[nH]c2ccccc12,7
CNC(=O)C1CCN(C(=O)c2ccc(Cc3c[nH]c4cc(Br)cc(NCc5ccc6cn[nH]c6c5)c34)cc2)C1,7
CNC(=O)CC1CCN(C(=O)c2ccccc2-c2ccccc2Cc2c[nH]c3ccc(NC(=O)[C@@H]4CCN(c5ccc(F)cc5)[C@H]4c4cccs4)c(C)c23)CC1,7
CCOC(=O)c1c(Cc2c(C)[nH]c3ccc(CNC(=O)c4c(C)n[nH]c4-c4ccccc4)cc23)[nH]c(C(=O)NC2CCC(C(=O)NC)CC2)c1C,7
CCOC(=O)c1c(Cc2c[nH]c3c(C(CC)NC(=O)c4c(C)n[nH]c4-c4ccccc4)cccc23)[nH]c(C(=O)NC2CCC(C(=O)NC)CC2)c1C,7
CNC(=O)CN1CCN(C(=O)c2ccc(F)c(Cc3c[nH]c4cc(Br)cc(NCc5c[nH]c(-c6ccccc6)n5)c34)c2)CC1,7
CNC(=O)CCOCCOCCOCCOCCNC(=O)C1CN(c2ccc(Cc3c[nH]c4ccc(NS(=O)(=O)c5ccc6c(c5)oc(=O)n6C)c(F)c34)cc2)C1,7
CNC(=O)CCOCCOCCOCCOCCNC(=O)c1ccc(F)c(Cc2c[nH]c3cc(Br)cc(NCc4ccc(-c5ccn[nH]5)s4)c23)c1,7
[Dy],7
CNC(=O)c1ccc(COc2ccccc2Cc2c[nH]c3ccc(CNCc4ccc(-c5cccc(C#N)c5)nc4)cc23)cc1,7
CCOc1cc(Cc2c[nH]c3cc(Cl)cc(NCc4ccc(-c5ccn[nH]5)s4)c23)ccc1OC(C)C(=O)NCCC(=O)NC,7
CCOc1cc(Cc2c[nH]c3cc(Br)cc(NCc4ccc5cc[nH]c5c4)c23)ccc1OC(C)C(=O)NCCC(=O)NC,7
CNC(=O)CCNC(=O)C(C)Oc1ccc(Cc2c[nH]c3cc(Br)cc(NCc4c[nH]c(-c5ccccc5)n4)c23)cc1OC,7
CNC(=O)CC1CCN(C(=O)c2ccc(F)c(Cc3c[nH]c4cc(Cl)cc(NCc5cccc(O)c5)c34)c2)C1,7
CNC(=O)CC1CCN(C(=O)c2cc(F)cc(Cc3c[nH]c4cc(Br)cc(NCc5ccc(-c6ccn[nH]6)s5)c34)c2)C1,7
CNC(=O)CCOCCOCCOCCOCCNC(=O)c1cccc(-c2ccc(Cc3c[nH]c4ccc(Oc5ncccc5NS(=O)(=O)c5cccc(-c6nnco6)c5)cc34)cc2)c1,7
CNC(=O)CC1CCN(C(=O)c2ccc(Cc3c[nH]c4cc(Br)cc(NCc5ccc(OC)c(O)c5)c34)o2)C1,7
CNC(=O)CC1CCN(C(=O)c2ccccc2-c2ccc(Cc3c[nH]c4cc(Br)cc(NCc5ccc(-c6ccn[nH]6)s5)c34)cc2)CC1,7
CNC(=O)C(C)Oc1ccc(Cc2c[nH]c3cc(Cl)cc(NCc4ccc(-c5ccn[nH]5)s4)c23)cc1OC,7
CNC(=O)CCC1CCN(C(=O)c2cccc(Cc3c[nH]c4cc(Br)cc(NCc5ccc6cn[nH]c6c5)c34)c2)CC1,7
CNC(=O)CCNC(=O)C1CCN(c2ccc(Cc3c[nH]c4ccc(Oc5ncccc5NS(=O)(=O)c5cccc(-c6nnco6)c5)cc34)cc2)CC1,7
CNC(=O)C1CCN(C(=O)c2cc(F)cc(Cc3c(CNC(=O)c4csc(S(N)(=O)=O)c4)[nH]c4ccc(Cl)cc34)c2)CC1,7
CNC(=O)C1CCN(C(=O)c2ccccc2-c2ccc(Cc3c[nH]c4cc(Br)cc(NCc5ccc(-c6ccccn6)cc5)c34)o2)CC1,7
CNC(=O)C1CCC(NC(=O)COc2ccc(Cc3c[nH]c4cc(Br)cc(NCc5n[nH]c6ccc(C)cc56)c34)cc2OC)CC1,7
CNC(=O)C1CCN(C(=O)c2ccc(Cc3c[nH]c4cc(Cl)cc(NCc5ccc(-c6ccn[nH]6)s5)c34)o2)C1,7
CNC(=O)CCC1CCN(C(=O)CN(C)c2ccc(C(F)(F)F)cc2Cc2c(CNCc3ccc(-c4cccc(C#N)c4)nc3)[nH]c3ccccc23)CC1,7
CNC(=O)C1CCC(NC(=O)C(C)Oc2ccc(Cc3c[nH]c4cc(Br)cc(NCc5cccc(O)c5)c34)cc2OC)CC1,7
CNC(=O)C1CCN(C(=O)c2cccc(-c3ccccc3Cc3c(C)[nH]c4ccc(NCc5cc(C)n(-c6cccnc6)c5C)c(F)c34)c2)CC1,7
CNC(=O)CN(C)c1ccc(C(F)(F)F)cc1Cc1c[nH]c2ccc(C(COC)NCc3ccc(-c4cccc(C#N)c4)nc3)cc12,7
CNC(=O)CCOCCOCCOCCOCCNC(=O)c1cccc(-c2ccc(Cc3c[nH]c4cc(Br)cc(NCc5ccc6cc[nH]c6c5)c34)o2)c1,7
CNC(=O)CCOCCOCCOCCOCCNC(=O)Cn1cc(Cc2c(C)[nH]c3ccc(NC(=O)c4cncc(-c5ccco5)c4)cc23)c(-c2ccc(OC)cc2)n1,7
CNC(=O)CCC1CCN(C(=O)c2ccc(Cc3c[nH]c4cc(Br)cc(NCc5ccc(-c6cccnc6)cc5)c34)o2)CC1,7
CNC(=O)CC1CCN(C(=O)C(Oc2ccc(Cc3c[nH]c4ccc(NCCn5c(=O)oc6ccccc65)c(F)c34)cc2)c2ccccc2)CC1,7
CNC(=O)CC1CCN(C(=O)CN(C)c2ccc(C(F)(F)F)cc2Cc2c[nH]c3c(CNCc4ccc(-c5cccc(C#N)c5)nc4)cccc23)C1,7
CNC(=O)CCOCCOCCOCCOCCNC(=O)CN(C)c1ccc(C(F)(F)F)cc1Cc1c(CNCc2ccc(-c3cccc(C#N)c3)nc2)[nH]c2ccc(C)cc12,7
CNC(=O)CCNC(=O)CN(C)c1ccc(C(F)(F)F)cc1Cc1c[nH]c2ccc(C(COC)NCc3ccc(-c4cccc(C#N)c4)nc3)cc12,7
CNC(=O)CCNC(=O)CN(C)c1ccc(C(F)(F)F)cc1Cc1c[nH]c2cc(C)c(CNCc3ccc(-c4cccc(C#N)c4)nc3)cc12,7
CNC(=O)C1CCC(NC(=O)Cn2cc(Cc3c(C)[nH]c4ccc(NS(=O)(=O)c5ccccc5-c5ccno5)cc34)c(-c3ccc(OC)cc3)n2)CC1,7
CNC(=O)CCOCCOCCOCCOCCNC(=O)C(C)Oc1ccc(Cc2c[nH]c3cc(Br)cc(NCc4cccc(O)c4)c23)cc1OC,7
Cc1ccc(NC(=O)c2cccc(CN(CC(=O)O)C[C@@H]3CN(Cc4ccc(-c5cccc(C#N)c5)nc4)CCO3)c2)cc1S(N)(=O)=O,7
Cc1ccc(NC(=O)c2ccc(CN(CC(=O)O)C[C@@H]3CN(Cc4ccc(-c5cccc(C#N)c5)nc4)CCO3)cc2)cc1S(N)(=O)=O,7
CNC(=O)C[C@@H]1CN(S(=O)(=O)c2ccc3ncsc3c2)C[C@@H](COCc2ccccc2)N1CC(=O)NCc1cnn(-c2ccccc2C)c1,6
CNC(=O)CN1[C@H](CCCNC(=O)OCc2ccccc2)CN(C(=O)c2csc(-c3ccncc3)n2)C[C@H]1CC(=O)N1CCC[C@H](COC)C1,6
CNC(=O)CN1[C@H](CCCNC(=O)OCc2ccccc2)CN(C(=O)c2cnn(-c3ccccc3)n2)C[C@H]1CC(=O)N1CCCC(c2nc(C(C)C)no2)C1,6
CNC(=O)CN1[C@H](CCCNC(=O)OCc2ccccc2)CN(C(=O)c2cnn(-c3ccccc3)n2)C[C@H]1CC(=O)N1CCC(O)CC1,6
CNC(=O)CN1[C@H](CCCNC(=O)OCc2ccccc2)CN(C(=O)c2ccn(-c3ccccc3)n2)C[C@H]1CC(=O)N(C)CC1(CO)CCOCC1,6
CNC(=O)CN1[C@H](CCCNC(=O)OCc2ccccc2)CN(C(=O)c2nc(-c3ccccc3)cs2)C[C@H]1CC(=O)N1CC(=O)NC[C@@H]1C,6
CNC(=O)CN1[C@H](CCCNC(=O)OCc2ccccc2)CN(C(=O)C2CCN(Cc3ccccc3)CC2)C[C@H]1CC(=O)N1CCC(NS(C)(=O)=O)CC1,6
CNC(=O)CN1[C@H](CCCNC(=O)OCc2ccccc2)CN(C(=O)c2csc(-c3ccccc3)n2)C[C@H]1CC(=O)N1CCC(NS(C)(=O)=O)CC1,6
CNC(=O)CN1[C@H](CCCNC(=O)OCc2ccccc2)CN(C(=O)c2ccn(-c3ccccc3)n2)C[C@H]1CC(=O)N1CCCC1c1cc(O)cc(C)n1,6
CNC(=O)CN1[C@H](CCCNC(=O)OCc2ccccc2)CN(C(=O)c2cnn(-c3ccccc3)n2)C[C@H]1CC(=O)N1CCCC1c1cc(O)cc(C)n1,6
CNC(=O)CN1[C@H](CCCNC(=O)OCc2ccccc2)CN(C(=O)c2csc(-c3ccncc3)n2)C[C@H]1CC(=O)N1CC2(CC(O)C2)C1,6
CNC(=O)C[C@H](c1cccnc1)n1c(-c2c[nH]c3cc(Cl)ccc23)nc2cc(CNCc3cccc4cn[nH]c34)cnc21,6
CNC(=O)C[C@H](c1cccnc1)n1c(-c2cccc(Cl)c2F)nc2cc(CNCc3cccc4cn[nH]c34)cnc21,6
CNC(=O)c1cc(-n2c(-c3ccc4c(c3)OCCO4)nc3cccc(CNc4ccc(N(C)C)cc4)c32)ccc1OC,6
CNC(=O)[C@@H]1CC[C@@H](n2c(-c3c[nH]nn3)nc3cccc(CNCc4cnc5c(c4)CCC5)c32)C1,6
CNC(=O)CCCCCCn1c(-c2cnc(-c3ccccc3)s2)nc2cccc(CNCc3ccc4[nH]ncc4c3)c21,6
CNC(=O)[C@H]1CC[C@@H](n2c(-c3cnn(-c4ccccc4)c3)nc3cccc(CNCCNC(=O)c4ccno4)c32)CC1,6
CNC(=O)[C@H]1CC[C@H](n2c(CCc3ccncn3)nc3cccc(CN4CCN(Cc5ccccc5)C(=O)C4)c32)CC1,6
CNC(=O)[C@H]1CC[C@@H](n2c(-c3c[nH]nn3)nc3cccc(CNCCNC(=O)c4ccno4)c32)C1,6
CNC(=O)CCC1CCN(C(=O)c2ccnc(CNC(=O)c3ccc4c(c3)c(C(=O)N[C@H]3COc5ccc(Cl)cc53)nn4C)c2)CC1,6
CNC(=O)c1cccc(C2CN(c3nc(C(=O)N4CCC(F)CC4)c4ccccc4n3)CCN2)c1,6
CNC(=O)c1cccc(C2CN(c3nc(C(=O)Nc4ccc(CN(C)C)cc4)c4ccccc4n3)CCN2)c1,6
CNC(=O)c1cccc(C2CN(c3nc(C(=O)N[C@H]4CC[C@H](CO)CC4)c4ccccc4n3)CCN2)c1,6
CNC(=O)CCC1CCN(C(=O)Cc2ccc(CN3CC[C@H](NC(=O)c4ccc5c(c4)c(C(=O)N[C@H]4COc6ccc(Cl)cc64)nn5C)C3)cc2)CC1,6
CNC(=O)CCC1CCN(C(=O)c2ccccc2CN2CC[C@H]3CN(C(=O)c4ccc5c(c4)c(C(=O)N[C@H]4COc6ccc(Cl)cc64)nn5C)CC[C@H]32)CC1,6
CNC(=O)CCC1CCN(C(=O)Cc2ccc(CN3CCC(CNC(=O)c4ccc5c(c4)c(C(=O)N[C@H]4COc6ccc(Cl)cc64)nn5C)CC3)cc2)CC1,6
CCOc1cc(C(=O)NCCC(=O)Nc2ccccc2F)ccc1C(=O)NCc1ccc(CC(=O)NC)cc1,6
CNC(=O)CCC1CCN(C(=O)c2cnn(C3CCN(C(=O)c4ccc5c(c4)c(C(=O)N[C@H]4COc6ccc(Cl)cc64)nn5C)C3)c2)CC1,6
CNC(=O)CCOCCC(=O)N1CC2(CCN(C(=O)c3ccc4c(c3)c(C(=O)N[C@H]3COc5ccc(Cl)cc53)nn4C)CC2)C1,6
CNC(=O)CCC1CCN(C(=O)c2cc(C3CCCN(C(=O)c4ccc5c(c4)c(C(=O)N[C@H]4COc6ccc(Cl)cc64)nn5C)C3)no2)CC1,6
CNC(=O)c1ccc(C(=O)N2CCN(C(=O)c3ccc4c(c3)c(C(=O)N[C@H]3COc5ccc(Cl)cc53)nn4C)C[C@@H]2Cc2ccccc2)cc1,6
CNC(=O)CCOCCC(=O)N1CCN(C(=O)c2ccc3c(c2)c(C(=O)N[C@H]2COc4ccc(Cl)cc42)nn3C)CC1,6
CNC(=O)c1cnn(C2CCCN(C(=O)c3ccc4c(c3)c(C(=O)N[C@H]3COc5ccc(Cl)cc53)nn4C)CC2)c1,6
CNC(=O)CCC1CCN(C(=O)C2Cc3nc[nH]c3CN2C(=O)c2ccc3c(c2)c(C(=O)N[C@H]2COc4ccc(Cl)cc42)nn3C)CC1,6
CNC(=O)CCC1CCN(C(=O)c2ccc(NC(=O)c3ccc4c(c3)c(C(=O)N[C@H]3COc5ccc(Cl)cc53)nn4C)nc2)CC1,6
CCOC(=O)c1cccc(-c2cccc([C@H]3CN(C(=O)c4cnc5[nH]cnc5c4)C[C@@H]3C(=O)N3CCC(CCC(=O)NC)CC3)c2)c1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(S(N)(=O)=O)cc3)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(C(F)(F)F)nc3)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(Br)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(C)c(F)c3)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3c(C)cccc3C#N)c2)CC1,6
CCOc1cc(-c2cccc([C@H]3CN(C(=O)c4cnc5[nH]cnc5c4)C[C@@H]3C(=O)N3CCC(CCC(=O)NC)CC3)c2)ccc1F,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccccc3Cn3ccnc3)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4nc(C)ccc4c3)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnccc3C(F)(F)F)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccn(C)n3)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc4c3OCO4)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3c(C)n[nH]c3C)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCNC(=O)COC)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(CN4CCOCC4)nc3)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCOc3ccc(C(=O)Nc4nccs4)cc3)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccs3)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(F)cc3Cl)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#Cc3cc(F)ccc3F)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc(C(F)(F)F)nn3C)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CC3(O)CCOC(C)(C)C3)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#Cc3cncc(C)c3)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccnc4[nH]ccc34)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccccc3C(=O)N(C)C)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cn(-c4ccccc4)nn3)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#Cc3ccc(-c4cnco4)cc3)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(S(C)(=O)=O)nc3)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(C(F)(F)F)cn3)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(C(=O)Nc4ccccn4)cc3)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(C(F)(F)F)c(C#N)c3)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccn4nnnc34)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(N4CCN(C(C)=O)CC4)cc3)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCCNC3COC3)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(C(=O)NC)cc3)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(S(=O)(=O)N4CCCC4)cc3)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4c(cnn4C4CCCCO4)c3)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnn(C)c3)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(C(N)=O)cc3)c2)CC1,6
CNC(=O)C1CCN(C(=O)[C@H]2CN(C(=O)C3=NN=C(c4ccco4)C3)C[C@@H]2c2cccc(-c3ccc4c(c3)OCCN4)c2)C1,6
CNC(=O)C1CCN(C(=O)[C@H]2CN(C(=O)C3=NN=C(c4ccco4)C3)C[C@@H]2c2cccc(-c3ccc4ncoc4c3)c2)C1,6
CNC(=O)CN1CCN(C(=O)C(Cc2ccc(-c3cnc4[nH]c(O)cc4c3)cc2)NS(=O)(=O)c2ccc(N3CCCC3=O)cc2)CC1,6
CNC(=O)[C@H]1CN(C(=O)c2cnc3[nH]cnc3c2)C[C@@H]1c1cccc(C#Cc2c(C)nn(C)c2C)c1,6
CNC(=O)[C@H]1CN(C(=O)c2cnc3[nH]cnc3c2)C[C@@H]1c1cccc(-c2cccc(N3CCCC3)c2)c1,6
CNC(=O)[C@H]1CN(C(=O)c2cnc3[nH]cnc3c2)C[C@@H]1c1cccc(-c2ccc3c(c2)OCO3)c1,6
CNC(=O)[C@H]1CN(C(=O)c2cnc3[nH]cnc3c2)C[C@@H]1c1cccc(-c2cccc(N3CCOCC3)c2)c1,6
CNC(=O)[C@H]1CN(C(=O)c2cnc3[nH]cnc3c2)C[C@@H]1c1cccc(-c2cc(N)cc(C(=O)O)c2)c1,6
CNC(=O)C1CN(C(=O)[C@H]2CN(C(=O)C3=NN=C(c4ccco4)C3)C[C@@H]2c2cccc(-c3cc(C)cc(O)c3)c2)C1,6
CNC(=O)CN1CCN(C(=O)[C@H]2CN(C(=O)C3=NN=C(c4ccco4)C3)C[C@@H]2c2cccc(-c3ccc4c(c3)OCCN4)c2)CC1,6
CNC(=O)C1CN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#Cc3cccc(NS(=O)(=O)c4ccc(C#N)cc4)c3)c2)C1,6
CCOC(=O)c1cccc(-c2cccc([C@H]3CN(C(=O)c4cnc5[nH]cnc5c4)C[C@@H]3C(=O)N3CC(CCC(=O)NC)C3)c2)c1,6
CNC(=O)CCC1CN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4ncn(C)c4c3)c2)C1,6
CNC(=O)C1CCC(NC(=O)C(Cc2ccc(-c3cc([N+](=O)[O-])cc(F)c3F)cc2)NCc2cccc3ccncc23)CC1,6
CNC(=O)CCC1CCN(C(=O)C(c2cccc(C#Cc3ccc(NS(=O)(=O)c4ccc(F)cc4)cc3)c2)N2CCN(C(=O)c3cnc4[nH]cnc4c3)CC2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(OC)cc3OC)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCCNC(=O)c3ccnc(OC4CCCC4)c3)c2)CC1,6
CCN(C(=O)c1cnc2[nH]cnc2c1)c1ccc(-c2cccc([C@H]3CNC[C@@H]3C(=O)NC3CCC(C(=O)NC)CC3)c2)cc1[N+](=O)[O-],6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnccc3C)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnn(C)c3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc(-c4nnc(C)o4)c3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cncc([N+](=O)[O-])c3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CS(=O)(=O)c3ccc(C)cc3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4ncccc4c3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnc(N)nc3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnc(-n4ccnc4)nc3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(C#N)c(OC(C)C)c3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc(C)c4c(cnn4C)c3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(OC)c4ncccc34)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(C(=O)O)nc3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(OCC4CC4)nc3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCSc3nnc(-c4ccccc4)c(O)n3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc4c3OCC4)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#C[C@H]3CCCNC3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccccc3C(=O)N(C)C)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc(CN4CCCC4)c3)c2)CC1,6
